game_date,action_type,combined_shot_type,game_event_id,game_id,lat,loc_x,loc_y,lon,minutes_remaining,period,playoffs,season,seconds_remaining,shot_distance,shot_made_flag,shot_type,shot_zone_area,shot_zone_basic,shot_zone_range,team_id,team_name,matchup,opponent,shot_id,win.loss
3/3/01,Jump Shot,Jump Shot,420,20000852,33.9913,-1,53,-118.2708,3,4,0,2000-01,45,5,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL @ VAN,VAN,1235,1
3/3/04,Running Jump Shot,Jump Shot,242,20300881,33.9983,28,46,-118.2418,8,3,0,2003-04,38,5,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL @ HOU,HOU,5796,1
3/3/04,Jump Shot,Jump Shot,211,20300881,33.6683,8,376,-118.2618,0,2,0,2003-04,0,37,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,LAL @ HOU,HOU,5793,1
3/3/04,Driving Layup Shot,Layup,332,20300881,34.0443,0,0,-118.2698,11,4,0,2003-04,48,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL @ HOU,HOU,5798,1
3/3/04,Reverse Layup Shot,Layup,33,20300881,34.0443,0,0,-118.2698,7,1,0,2003-04,28,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL @ HOU,HOU,5785,1
3/3/04,Jump Bank Shot,Jump Shot,92,20300881,33.9783,-103,66,-118.3728,0,1,0,2003-04,35,12,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,LAL @ HOU,HOU,5788,1
3/3/04,Jump Shot,Jump Shot,337,20300881,33.9603,-54,84,-118.3238,11,4,0,2003-04,19,9,0,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,LAL @ HOU,HOU,5799,1
3/3/04,Turnaround Jump Shot,Jump Shot,227,20300881,34.0293,94,15,-118.1758,9,3,0,2003-04,56,9,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,LAL @ HOU,HOU,5795,1
3/3/04,Jump Shot,Jump Shot,224,20300881,33.8403,161,204,-118.1088,10,3,0,2003-04,21,25,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,LAL @ HOU,HOU,5794,1
3/3/04,Jump Shot,Jump Shot,168,20300881,34.0183,-182,26,-118.4518,3,2,0,2003-04,47,18,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL @ HOU,HOU,5790,1
3/3/04,Jump Shot,Jump Shot,24,20300881,33.8323,-136,212,-118.4058,8,1,0,2003-04,29,25,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,LAL @ HOU,HOU,5784,1
3/3/04,Jump Bank Shot,Jump Shot,174,20300881,33.9653,-115,79,-118.3848,3,2,0,2003-04,30,13,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,LAL @ HOU,HOU,5791,1
3/3/04,Driving Layup Shot,Layup,62,20300881,34.0443,0,0,-118.2698,3,1,0,2003-04,19,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL @ HOU,HOU,5786,1
3/3/04,Running Jump Shot,Jump Shot,179,20300881,33.9783,74,66,-118.1958,3,2,0,2003-04,7,9,1,2PT Field Goal,Right Side(R),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,LAL @ HOU,HOU,5792,1
3/3/04,Hook Shot,Hook Shot,65,20300881,33.9993,46,45,-118.2238,2,1,0,2003-04,47,6,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL @ HOU,HOU,5787,1
3/3/04,Running Jump Shot,Jump Shot,383,20300881,34.0043,-39,40,-118.3088,5,4,0,2003-04,23,5,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL @ HOU,HOU,5800,1
3/3/04,Jump Shot,Jump Shot,414,20300881,33.9913,238,53,-118.0318,2,4,0,2003-04,25,24,0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612747,Los Angeles Lakers,LAL @ HOU,HOU,5801,1
3/3/04,Jump Shot,Jump Shot,440,20300881,33.8703,133,174,-118.1368,0,4,0,2003-04,31,21,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL @ HOU,HOU,5802,1
3/3/09,Reverse Slam Dunk Shot,Dunk,325,20800904,34.0443,0,0,-118.2698,7,3,0,2008-09,18,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. MEM,MEM,14458,1
3/3/09,Jump Shot,Jump Shot,334,20800904,33.8823,102,162,-118.1678,6,3,0,2008-09,2,19,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. MEM,MEM,14459,1
3/3/09,Turnaround Jump Shot,Jump Shot,226,20800904,34.0323,-90,12,-118.3598,4,2,0,2008-09,50,9,1,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. MEM,MEM,14450,1
3/3/09,Jump Shot,Jump Shot,234,20800904,33.8583,127,186,-118.1428,3,2,0,2008-09,40,22,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. MEM,MEM,14452,1
3/3/09,Pullup Jump shot,Jump Shot,309,20800904,33.8803,70,164,-118.1998,9,3,0,2008-09,21,17,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. MEM,MEM,14457,1
3/3/09,Pullup Jump shot,Jump Shot,63,20800904,33.9313,18,113,-118.2518,4,1,0,2008-09,56,11,1,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. MEM,MEM,14443,1
3/3/09,Jump Shot,Jump Shot,251,20800904,33.9073,116,137,-118.1538,2,2,0,2008-09,9,17,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. MEM,MEM,14453,1
3/3/09,Running Jump Shot,Jump Shot,231,20800904,33.9843,73,60,-118.1968,4,2,0,2008-09,12,9,1,2PT Field Goal,Right Side(R),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. MEM,MEM,14451,1
3/3/09,Jump Shot,Jump Shot,74,20800904,33.8613,-179,183,-118.4488,3,1,0,2008-09,33,25,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,LAL vs. MEM,MEM,14445,1
3/3/09,Jump Shot,Jump Shot,216,20800904,33.7813,64,263,-118.2058,5,2,0,2008-09,41,27,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,LAL vs. MEM,MEM,14448,1
3/3/09,Jump Shot,Jump Shot,196,20800904,33.9183,-212,126,-118.4818,6,2,0,2008-09,22,24,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,LAL vs. MEM,MEM,14447,1
3/3/09,Running Hook Shot,Hook Shot,364,20800904,34.0073,-87,37,-118.3568,3,3,0,2008-09,33,9,1,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. MEM,MEM,14461,1
3/3/09,Jump Shot,Jump Shot,366,20800904,34.0413,177,3,-118.0928,2,3,0,2008-09,55,17,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. MEM,MEM,14462,1
3/3/09,Jump Shot,Jump Shot,388,20800904,33.8553,-174,189,-118.4438,1,3,0,2008-09,29,25,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,LAL vs. MEM,MEM,14463,1
3/3/09,Jump Shot,Jump Shot,253,20800904,33.7863,116,258,-118.1538,2,2,0,2008-09,4,28,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,LAL vs. MEM,MEM,14454,1
3/3/09,Layup Shot,Layup,220,20800904,34.0443,0,0,-118.2698,5,2,0,2008-09,13,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. MEM,MEM,14449,1
3/3/09,Pullup Jump shot,Jump Shot,307,20800904,33.8763,56,168,-118.2138,9,3,0,2008-09,59,17,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. MEM,MEM,14456,1
3/3/09,Jump Shot,Jump Shot,344,20800904,33.9133,-119,131,-118.3888,4,3,0,2008-09,50,17,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. MEM,MEM,14460,1
3/3/09,Jump Shot,Jump Shot,189,20800904,34.0033,-130,41,-118.3998,6,2,0,2008-09,57,13,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. MEM,MEM,14446,1
3/3/09,Jump Shot,Jump Shot,391,20800904,33.8743,108,170,-118.1618,0,3,0,2008-09,44,20,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. MEM,MEM,14464,1
3/3/09,Driving Finger Roll Layup Shot,Layup,22,20800904,34.0443,0,0,-118.2698,8,1,0,2008-09,54,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. MEM,MEM,14442,1
3/3/13,Fadeaway Jump Shot,Jump Shot,71,21200888,33.9253,70,119,-118.1998,3,1,0,2012-13,56,13,1,2PT Field Goal,Right Side(R),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. ATL,ATL,20623,1
3/3/13,Running Bank shot,Bank Shot,282,21200888,34.0223,-49,22,-118.3188,8,3,0,2012-13,38,5,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. ATL,ATL,20633,1
3/3/13,Jump Shot,Jump Shot,260,21200888,33.9913,-160,53,-118.4298,11,3,0,2012-13,6,16,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. ATL,ATL,20631,1
3/3/13,Jump Shot,Jump Shot,93,21200888,33.8603,166,184,-118.1038,1,1,0,2012-13,47,24,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,LAL vs. ATL,ATL,20626,1
3/3/13,Jump Shot,Jump Shot,78,21200888,34.0053,100,39,-118.1698,2,1,0,2012-13,42,10,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. ATL,ATL,20624,1
3/3/13,Jump Shot,Jump Shot,265,21200888,33.9843,-13,60,-118.2828,10,3,0,2012-13,30,6,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. ATL,ATL,20632,1
3/3/13,Jump Shot,Jump Shot,371,21200888,33.8223,-114,222,-118.3838,0,3,0,2012-13,0,24,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,LAL vs. ATL,ATL,20639,1
3/3/13,Jump Shot,Jump Shot,346,21200888,33.8953,-161,149,-118.4308,2,3,0,2012-13,2,21,1,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. ATL,ATL,20636,1
3/3/13,Pullup Jump shot,Jump Shot,444,21200888,34.0413,-138,3,-118.4078,6,4,0,2012-13,1,13,1,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. ATL,ATL,20640,1
3/3/13,Jump Shot,Jump Shot,471,21200888,33.9063,-158,138,-118.4278,2,4,0,2012-13,43,20,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. ATL,ATL,20643,1
3/3/13,Jump Shot,Jump Shot,334,21200888,34.0243,228,20,-118.0418,3,3,0,2012-13,24,22,0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612747,Los Angeles Lakers,LAL vs. ATL,ATL,20635,1
3/3/13,Jump Shot,Jump Shot,10,21200888,34.0543,146,-10,-118.1238,11,1,0,2012-13,14,14,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. ATL,ATL,20620,1
3/3/13,Fadeaway Jump Shot,Jump Shot,54,21200888,34.0223,-125,22,-118.3948,6,1,0,2012-13,19,12,1,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. ATL,ATL,20622,1
3/3/13,Jump Shot,Jump Shot,365,21200888,34.0073,42,37,-118.2278,0,3,0,2012-13,25,5,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. ATL,ATL,20638,1
3/3/13,Driving Layup Shot,Layup,505,21200888,34.0323,10,12,-118.2598,0,4,0,2012-13,9,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. ATL,ATL,20646,1
3/3/13,Driving Layup Shot,Layup,103,21200888,34.0433,-23,1,-118.2928,0,1,0,2012-13,36,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. ATL,ATL,20627,1
3/3/13,Fadeaway Jump Shot,Jump Shot,86,21200888,33.9973,95,47,-118.1748,2,1,0,2012-13,13,10,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. ATL,ATL,20625,1
3/3/13,Driving Layup Shot,Layup,238,21200888,34.0373,10,7,-118.2598,1,2,0,2012-13,32,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. ATL,ATL,20629,1
3/3/13,Jump Shot,Jump Shot,244,21200888,33.8653,-169,179,-118.4388,0,2,0,2012-13,25,24,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,LAL vs. ATL,ATL,20630,1
3/3/13,Driving Dunk Shot,Dunk,479,21200888,34.0403,2,4,-118.2678,2,4,0,2012-13,17,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. ATL,ATL,20644,1
3/3/13,Pullup Jump shot,Jump Shot,482,21200888,33.9283,70,116,-118.1998,1,4,0,2012-13,38,13,0,2PT Field Goal,Right Side(R),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. ATL,ATL,20645,1
3/3/99,Jump Shot,Jump Shot,366,29800210,34.0563,143,-12,-118.1268,4,3,0,1998-99,2,14,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. PHX,PHX,24500,1
3/3/99,Driving Dunk Shot,Dunk,359,29800210,34.0443,0,0,-118.2698,4,3,0,1998-99,47,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. PHX,PHX,24499,1
3/3/99,Jump Shot,Jump Shot,490,29800210,34.0563,-119,-12,-118.3888,5,4,0,1998-99,18,11,1,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. PHX,PHX,24503,1
3/3/99,Slam Dunk Shot,Dunk,483,29800210,34.0443,0,0,-118.2698,6,4,0,1998-99,8,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. PHX,PHX,24502,1
3/3/99,Jump Shot,Jump Shot,298,29800210,34.0083,130,36,-118.1398,10,3,0,1998-99,19,13,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. PHX,PHX,24495,1
3/3/99,Layup Shot,Layup,252,29800210,34.0443,0,0,-118.2698,2,2,0,1998-99,18,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. PHX,PHX,24493,1
3/3/99,Slam Dunk Shot,Dunk,551,29800210,34.0443,0,0,-118.2698,0,4,0,1998-99,12,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. PHX,PHX,24506,1
3/3/99,Driving Layup Shot,Layup,55,29800210,34.0443,0,0,-118.2698,6,1,0,1998-99,37,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. PHX,PHX,24489,1
3/3/99,Jump Shot,Jump Shot,230,29800210,34.0023,-119,42,-118.3888,3,2,0,1998-99,47,12,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. PHX,PHX,24492,1
3/3/99,Jump Shot,Jump Shot,317,29800210,33.9983,143,46,-118.1268,8,3,0,1998-99,40,15,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. PHX,PHX,24496,1
3/3/99,Jump Shot,Jump Shot,122,29800210,33.9103,115,134,-118.1548,2,1,0,1998-99,5,17,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. PHX,PHX,24490,1
3/3/99,Slam Dunk Shot,Dunk,498,29800210,34.0443,0,0,-118.2698,4,4,0,1998-99,28,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. PHX,PHX,24504,1
3/3/99,Driving Layup Shot,Layup,338,29800210,34.0443,0,0,-118.2698,6,3,0,1998-99,37,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. PHX,PHX,24497,1
3/3/99,Jump Shot,Jump Shot,508,29800210,33.9663,1,78,-118.2688,2,4,0,1998-99,45,7,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. PHX,PHX,24505,1
3/3/99,Jump Shot,Jump Shot,8,29800210,33.9593,-149,85,-118.4188,11,1,0,1998-99,8,17,1,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. PHX,PHX,24488,1
3/3/99,Driving Layup Shot,Layup,140,29800210,34.0443,0,0,-118.2698,0,1,0,1998-99,2,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. PHX,PHX,24491,1
3/3/99,Jump Shot,Jump Shot,255,29800210,34.0453,121,-1,-118.1488,1,2,0,1998-99,57,12,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. PHX,PHX,24494,1
3/3/99,Layup Shot,Layup,354,29800210,34.0443,0,0,-118.2698,5,3,0,1998-99,17,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. PHX,PHX,24498,1
3/30/03,Jump Shot,Jump Shot,272,20201062,34.0503,-141,-6,-118.4108,11,3,0,2002-03,17,14,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,LAL @ SEA,SEA,4830,0
3/30/03,Jump Shot,Jump Shot,281,20201062,33.9443,235,100,-118.0348,10,3,0,2002-03,18,25,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,LAL @ SEA,SEA,4831,0
3/30/03,Jump Shot,Jump Shot,120,20201062,33.8843,66,160,-118.2038,10,2,0,2002-03,21,17,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL @ SEA,SEA,4827,0
3/30/03,Jump Shot,Jump Shot,95,20201062,33.7943,57,250,-118.2128,0,1,0,2002-03,57,25,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,LAL @ SEA,SEA,4826,0
3/30/03,Jump Shot,Jump Shot,388,20201062,33.9803,233,64,-118.0368,9,4,0,2002-03,54,24,0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612747,Los Angeles Lakers,LAL @ SEA,SEA,4837,0
3/30/03,Jump Shot,Jump Shot,57,20201062,33.8933,126,151,-118.1438,4,1,0,2002-03,20,19,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL @ SEA,SEA,4825,0
3/30/03,Jump Shot,Jump Shot,288,20201062,33.8303,-145,214,-118.4148,9,3,0,2002-03,18,25,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,LAL @ SEA,SEA,4832,0
3/30/03,Jump Shot,Jump Shot,141,20201062,34.0503,112,-6,-118.1578,8,2,0,2002-03,17,11,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,LAL @ SEA,SEA,4829,0
3/30/03,Jump Shot,Jump Shot,132,20201062,33.9093,220,135,-118.0498,9,2,0,2002-03,13,25,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,LAL @ SEA,SEA,4828,0
3/30/03,Layup Shot,Layup,376,20201062,34.0443,0,0,-118.2698,0,3,0,2002-03,0,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL @ SEA,SEA,4836,0
3/30/03,Jump Shot,Jump Shot,366,20201062,33.8613,210,183,-118.0598,0,3,0,2002-03,50,27,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,LAL @ SEA,SEA,4835,0
3/30/04,Hook Shot,Hook Shot,47,20301075,34.0113,36,33,-118.2338,6,1,0,2003-04,31,4,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. NOH,NOH,6013,1
3/30/04,Jump Shot,Jump Shot,164,20301075,34.0703,238,-26,-118.0318,4,2,0,2003-04,49,23,1,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612747,Los Angeles Lakers,LAL vs. NOH,NOH,6018,1
3/30/04,Layup Shot,Layup,359,20301075,34.0443,0,0,-118.2698,10,4,0,2003-04,44,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. NOH,NOH,6026,1
3/30/04,Driving Layup Shot,Layup,75,20301075,34.0443,0,0,-118.2698,3,1,0,2003-04,28,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. NOH,NOH,6014,1
3/30/04,Layup Shot,Layup,218,20301075,34.0443,0,0,-118.2698,11,3,0,2003-04,34,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. NOH,NOH,6022,1
3/30/04,Jump Shot,Jump Shot,372,20301075,33.9603,33,84,-118.2368,9,4,0,2003-04,30,9,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. NOH,NOH,6027,1
3/30/04,Layup Shot,Layup,8,20301075,34.0443,0,0,-118.2698,10,1,0,2003-04,44,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. NOH,NOH,6011,1
3/30/04,Layup Shot,Layup,21,20301075,34.0443,0,0,-118.2698,9,1,0,2003-04,25,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. NOH,NOH,6012,1
3/30/04,Jump Shot,Jump Shot,208,20301075,33.7963,95,248,-118.1748,0,2,0,2003-04,30,26,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,LAL vs. NOH,NOH,6020,1
3/30/04,Layup Shot,Layup,102,20301075,34.0443,0,0,-118.2698,0,1,0,2003-04,40,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. NOH,NOH,6016,1
3/30/04,Jump Shot,Jump Shot,317,20301075,34.0523,186,-8,-118.0838,2,3,0,2003-04,5,18,1,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. NOH,NOH,6024,1
3/30/04,Jump Shot,Jump Shot,341,20301075,33.8323,-169,212,-118.4388,0,3,0,2003-04,28,27,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,LAL vs. NOH,NOH,6025,1
3/30/04,Jump Shot,Jump Shot,106,20301075,33.5443,44,500,-118.2258,0,1,0,2003-04,0,50,0,3PT Field Goal,Back Court(BC),Backcourt,Back Court Shot,1610612747,Los Angeles Lakers,LAL vs. NOH,NOH,6017,1
3/30/04,Jump Shot,Jump Shot,266,20301075,33.8753,-187,169,-118.4568,7,3,0,2003-04,17,25,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,LAL vs. NOH,NOH,6023,1
3/30/04,Running Jump Shot,Jump Shot,211,20301075,33.9983,-43,46,-118.3128,0,2,0,2003-04,0,6,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. NOH,NOH,6021,1
3/30/04,Jump Shot,Jump Shot,182,20301075,33.8343,154,210,-118.1158,3,2,0,2003-04,10,26,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,LAL vs. NOH,NOH,6019,1
3/30/07,Running Jump Shot,Jump Shot,568,20601081,33.9343,-113,110,-118.3828,1,5,0,2006-07,26,15,1,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. HOU,HOU,11197,0
3/30/07,Jump Shot,Jump Shot,532,20601081,33.8603,-186,184,-118.4558,0,4,0,2006-07,11,26,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,LAL vs. HOU,HOU,11193,0
3/30/07,Running Jump Shot,Jump Shot,488,20601081,33.9623,115,82,-118.1548,2,4,0,2006-07,18,14,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. HOU,HOU,11189,0
3/30/07,Jump Shot,Jump Shot,546,20601081,34.0393,181,5,-118.0888,4,5,0,2006-07,11,18,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. HOU,HOU,11195,0
